"run_id","source_scope","topic_group","source_id","source_url","local_path","kind","status","note","downloaded_utc","size_bytes","sha256"
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-191119.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-191119.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-200219.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-200219.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-200818.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-200818.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210216.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210216.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210322.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210322.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210422.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210422.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210817.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-210817.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-220304.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-220304.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-220816.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-220816.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-230303.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-230303.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-230616.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-230616.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-230815.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-230815.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-240220.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-240220.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-240416.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-240416.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-240820.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-240820.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-241112.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-241112.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-250218.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-250218.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-DOCX/%5bMS-DOCX%5d-250520.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-120120.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-120411.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-120716.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-121008.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-130211.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-130730.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-131118.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-140210.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-140430.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-140731.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-141030.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-150210.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-150210.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-150316.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-150316.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-150904.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-150904.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160715.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160715.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160914.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160914.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160922.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160922.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160929.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-160929.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-161114.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-161114.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-161215.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-161215.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170202.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170202.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170328.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170328.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170427.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170427.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170602.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170602.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170627.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170627.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170825.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170825.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170919.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-170919.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-171212.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-171212.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-180209.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-180209.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-180427.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-180427.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-180828.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-180828.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-181211.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-181211.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-190327.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-190327.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-190618.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-190618.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-191119.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-191119.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-200226.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-200226.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-200519.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-200519.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-201117.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-201117.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-210216.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-210216.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-210422.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-210422.pdf","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
"20260323-163418Z","discovered_download","mixed","discovered","https://officeprotocoldocs-f5hpbjgea6b8gneq.b02.azurefd.net/files/MS-ODRAWXML/%5bMS-ODRAWXML%5d-210817.docx","","download_artifact","excluded_historical","Historical revision artifact (latest/current prioritized).","","",""
